pr_number,title,author,merged_at,commits,comments,copilot_comments,copilot_commits
2831,Add shape inference examples with two sequential TopK nodes (same k and different k),Copilot,2026-06-19T08:52:10Z,3,2,1,3
2824,Add manual CI job validating onnx-light against ir-py and mbext,Copilot,2026-06-18T22:22:29Z,2,0,0,2
2822,Extend documentation job timeout to 20 minutes,Copilot,2026-06-18T22:01:20Z,2,0,0,2
2890,Fix shape inference on graph values without a type field,Copilot,2026-06-21T06:06:25Z,2,0,0,2
2891,enforce invalid,xadupre,2026-06-21T06:06:00Z,2,2,1,1
2886,rename dynamic dimension,xadupre,2026-06-20T12:58:07Z,1,0,0,0
2883,Add indentation and inline_threshold options to PrintOptions,Copilot,2026-06-20T12:57:34Z,4,1,0,4
2873,Add unit tests for proto/numpy helper functions,Copilot,2026-06-20T12:57:10Z,3,2,1,3
2885,Add 'abd' to codespell ignore list to fix spelling CI,Copilot,2026-06-20T10:08:38Z,2,0,0,2
2881,Use EXT_ENFORCE_INVALID for guard-throw blocks in kernels,Copilot,2026-06-20T10:07:33Z,2,0,0,2
2867,"Add unit tests for get_total_memory_gb, get_cpu_topology, _schema_to_rst, and hide_stdout",Copilot,2026-06-20T10:07:03Z,4,2,1,4
2865,Add Cast FLOAT↔INT2 tests for InferenceSessionAllTypes and implement sub-byte IOBinding,Copilot,2026-06-20T10:06:21Z,6,2,1,6
2879,Add unit tests for RunLoopWithSequenceState,Copilot,2026-06-20T09:27:11Z,2,0,0,2
2877,Add unit tests for proto field serialization helpers,Copilot,2026-06-20T09:26:38Z,2,0,0,2
2875,Add unit tests for write_as_string print helpers,Copilot,2026-06-20T09:26:10Z,2,0,0,2
2871,Add unit tests for sparse/sequence/optional helper functions,Copilot,2026-06-20T09:25:07Z,2,0,0,2
2869,Add C++ serialization tests; fix dropped TensorProto.segment field,Copilot,2026-06-20T09:23:56Z,2,0,0,2
2863,Add shape inference test for MatMul with an initializer weight; fix InferenceSessionAllTypes.run return type,Copilot,2026-06-20T06:45:18Z,5,2,1,3
2256,"Propagate onnx/onnx#8068 Attention attribute docstring sync (is_causal, qk_matmul_output_mode)",Copilot,2026-06-22T09:55:22Z,5,2,1,4
2910,Validate ConvTranspose group divisibility in shape inference,Copilot,2026-06-22T09:12:51Z,4,2,1,4
2912,Pass non-null pointer params by reference in internal C++ helpers (propagate onnx#8105),Copilot,2026-06-22T09:12:41Z,4,2,1,4
2908,Bump mirrored onnx version to 1.23.0,Copilot,2026-06-22T08:37:05Z,2,0,0,2
2904,Enable ONNX backend optional-sequence loop case in ReferenceEvaluator,Copilot,2026-06-22T07:50:46Z,6,0,0,6
2903,"Add a pure-Python textproto parser/serializer and support `format=""textproto""` in load/save",Copilot,2026-06-21T21:12:48Z,5,5,2,4
2900,Fix SequenceInsert to accept single-element [1]-shaped position,Copilot,2026-06-21T19:51:08Z,2,0,0,2
2898,fix path,xadupre,2026-06-21T15:17:13Z,1,0,0,0
2897,Run ONNX sequence_map tests through the reference evaluator,Copilot,2026-06-21T15:16:16Z,3,0,0,3
2895,Fix ir-py CI: check_model topological validation,Copilot,2026-06-21T12:19:26Z,6,4,2,6
2888,Add Where backend cases for all supported dtypes and fix BOOL x/y path,Copilot,2026-06-21T11:37:31Z,4,4,2,4
2894,Fix wrong repository reference in int_yobx workflow,Copilot,2026-06-21T10:33:45Z,3,0,0,3
2906,Make Attention is_causal masking offset-aware (bottom-right) for external KV cache,Copilot,2026-06-22T11:39:10Z,8,4,2,5
2913,Add /: exact division operator to shape expressions and update Reshape shape inference,xadupre,2026-06-22T11:00:48Z,4,2,1,2
2959,Add C++/nanobind shape/axes/weight metadata tagging and tag-aware Mermaid/SVG rendering,Copilot,2026-06-24T21:15:55Z,17,8,3,16
2950,Simplify divisible additive offsets for floor and exact division in expressions,Copilot,2026-06-24T21:15:20Z,16,13,6,16
2961,Add runtime progress output for verbose ReferenceEvaluator execution,Copilot,2026-06-24T18:15:26Z,7,0,0,7
2956,Add `run` subcommand: generate random inputs and execute a model from the CLI,Copilot,2026-06-24T18:09:25Z,10,10,5,9
2954,Slice shape inference now emits symbolic expressions instead of fresh names,Copilot,2026-06-24T17:30:53Z,5,5,2,5
2957,Add ChaCha20 raw_data callback example for weight serialization/parsing,Copilot,2026-06-24T16:05:02Z,5,0,0,5
2952,Add `--verbose [LEVEL]` support to `fillshape` CLI,Copilot,2026-06-24T14:38:38Z,6,0,0,6
2948,Add ChaCha20-Poly1305 support for encrypted model I/O (ONNXCRY2),Copilot,2026-06-24T14:38:20Z,2,0,0,2
2940,"Add light-only ai.rt DelayedInitializer schema, runtime kernel, and shape inference",Copilot,2026-06-24T14:38:09Z,25,10,5,25
2944,Add pre-serialization weight rewrite callback for model save paths,Copilot,2026-06-24T13:57:08Z,15,8,4,15
2938,Add `python -m onnx_light fillshape` command,Copilot,2026-06-24T10:40:35Z,8,8,4,8
2942,Implement ParseFromIstream for all proto classes,Copilot,2026-06-24T09:47:30Z,4,0,0,4
2936,fix: separate weekly wheel schedule from release workflow to keep badge green,Copilot,2026-06-24T08:36:19Z,3,2,1,3
2930,Add include_inplace option to to_mermaid/to_svg renderers,Copilot,2026-06-23T18:05:48Z,8,13,6,8
2934,Accept arbitrary iterables in RepeatedField extend/__init__,Copilot,2026-06-23T18:05:31Z,3,0,0,3
2928,Add support for callback function when parsing a model,Copilot,2026-06-23T16:29:47Z,7,5,2,7
2932,Improve to_svg layout: shorten edges and reduce crossings,Copilot,2026-06-23T13:35:53Z,3,0,0,3
2926,Implement deleter in ByteSpan and TensorProto,Copilot,2026-06-23T09:13:24Z,3,0,0,3
2924,Refactor ComputeInPlaceReuse into a ComputeContext class,Copilot,2026-06-23T07:32:55Z,4,2,1,4
2918,Add function to record in-place reuse opportunities into node metadata,Copilot,2026-06-22T21:24:14Z,4,4,2,4
2916,Guard graph inputs from in-place overwrite with an opt-in flag,Copilot,2026-06-22T20:32:41Z,2,0,0,2
2920,Update version to 0.1.2,Copilot,2026-06-22T20:31:57Z,2,0,0,2
2914,rename path,xadupre,2026-06-22T13:07:51Z,1,0,0,0
3026,Align floor-division simplification with Python `//` semantics,Copilot,2026-06-26T10:45:20Z,6,4,2,6
3028,fillshape: add --token option to bind symbolic dim tokens to ranges,Copilot,2026-06-26T10:39:39Z,6,4,2,6
3031,Show node indexes in pretty_onnx graph output,Copilot,2026-06-26T10:05:54Z,2,0,0,2
3019,Add `fillshape --release-info` to emit release metadata independently,Copilot,2026-06-26T09:03:37Z,4,2,1,4
3024,Propagate Reshape shape-tag metadata backward through producer chains,Copilot,2026-06-26T08:51:48Z,4,2,1,4
3022,Remove redundant fillshape shape-tag metadata writer and use core shape_inference API,Copilot,2026-06-26T07:43:04Z,2,0,0,2
3021,Seed `weight` tag for rank-2 FLOAT graph inputs in shape-tag inference,Copilot,2026-06-26T07:39:09Z,2,0,0,2
3020,Add `include_release` parameter to `to_svg` and `to_mermaid`,Copilot,2026-06-26T07:38:26Z,2,0,0,2
3017,Extend ComputeContext with shape tag release info,Copilot,2026-06-25T22:09:26Z,4,2,1,4
3012,Verbose,xadupre,2026-06-25T22:08:02Z,12,6,3,7
3015,Allow Transpose in-place reuse detection when storage size is equal,Copilot,2026-06-25T18:56:15Z,3,2,1,3
3009,Expose random input generation as `onnx_light.onnx.tools.make_random_input`,Copilot,2026-06-25T18:55:17Z,9,6,3,9
3018,fix bug,xadupre,2026-06-25T18:54:47Z,1,0,0,0
3011,Move tiny external-tensor inlining from `fillshape` helper into `ParseOptions`,Copilot,2026-06-25T17:19:17Z,3,0,0,3
3007,Move inplace_reuse/value_tags into onnx_optim/annotations and retarget references,Copilot,2026-06-25T16:23:48Z,3,0,0,3
3003,Fix symbolic shape inference for Reshape with shape built from Unsqueeze(Gather(Shape(...))),Copilot,2026-06-25T16:21:34Z,4,4,2,4
3001,Simplify expression such as x//5//2 into x//10,Copilot,2026-06-25T16:20:51Z,4,4,2,4
2988,Add `dim_ranges_from_expressions` to infer dimension ranges from equality constraints (C++ + Python),Copilot,2026-06-25T16:01:46Z,15,15,7,15
2999,Add Logger class to onnx_helpers,Copilot,2026-06-25T15:47:08Z,5,4,2,5
3005,fillshape --show: append inplace/shape-tag annotations; export RELEASE_AFTER_METADATA_KEY,Copilot,2026-06-25T15:08:56Z,2,0,0,2
2996,MatMulInteger: support per-row a_zero_point and per-column b_zero_point,Copilot,2026-06-25T15:08:35Z,5,4,2,5
3006,rename actions,xadupre,2026-06-25T15:08:16Z,2,2,1,1
2980,Remove all _expanded backend tests from runtime comparison and C++ registrations,Copilot,2026-06-25T13:19:00Z,6,8,4,6
2990,Add backend test for shape-inference VAS propagation through Gather,Copilot,2026-06-25T12:38:28Z,3,2,1,3
2994,docs: add missing Python API and C++ header stubs to API reference,Copilot,2026-06-25T12:17:23Z,2,0,0,2
2982,docs: add `show` and `run` CLI subcommand documentation,Copilot,2026-06-25T11:56:35Z,2,0,0,2
2992,fillshape: load tiny external tensors for shape inference,Copilot,2026-06-25T11:31:18Z,3,0,0,3
2976,Add `to_dot` / `to_dot_graph` — Graphviz DOT renderer for ONNX protos,Copilot,2026-06-25T11:19:49Z,4,4,2,4
2986,Add `include_release` to `pretty_onnx` and add optimization example for all annotation layers,Copilot,2026-06-25T10:37:12Z,3,0,0,3
2978,ReferenceEvaluator: accept legacy map-dict feed via `<name>_keys` for CastMap dense int64→float,Copilot,2026-06-25T09:30:34Z,3,2,1,3
2974,Add `show` subcommand to onnx-light CLI for model visualization,Copilot,2026-06-25T08:51:26Z,2,0,0,2
2968,Add `onnx_light.release_after` metadata for last-consumer nodes,Copilot,2026-06-25T08:51:07Z,8,4,2,8
2966,pretty_onnx: add include_node_tags and include_inplace parameters,Copilot,2026-06-25T07:09:09Z,2,0,0,2
2964,fillshape: add --shape-tag option to annotate value/node semantic tags,Copilot,2026-06-25T07:08:58Z,2,0,0,2
2962,Add CHANGELOGS.md summarizing changes since 0.1.0,Copilot,2026-06-25T07:08:49Z,2,0,0,2
3063,Add explicit callback deregistration APIs to prevent nanobind function retention,Copilot,2026-06-28T17:42:42Z,3,0,0,2
3059,Add `ambiguous` value tag for conflicting semantic tag inference,Copilot,2026-06-27T20:41:00Z,4,2,0,4
3057,Add `verbose` compatibility to in-place reuse/tag APIs,Copilot,2026-06-27T18:03:41Z,2,1,0,2
3056,Add `ComputeEventAction` and opt-in decision logging to `ComputeContext`,Copilot,2026-06-27T12:12:33Z,2,0,0,2
3055,Prevent value-tag inference oscillation that could hang inplace analysis,Copilot,2026-06-27T05:16:19Z,2,0,0,2
3051,Move value/node tag inference onto `ComputeContext` and rename API to `compute_value_and_node_tags`,Copilot,2026-06-26T18:19:03Z,5,2,1,5
3046,"plot_compute_context_memory: transpose table, larger initializer, rename total→peak",Copilot,2026-06-26T15:42:23Z,3,0,0,2
3048,Fix inplace info subgraph capture analysis,Copilot,2026-06-26T15:42:14Z,5,0,0,5
3053,fix,xadupre,2026-06-26T15:41:14Z,1,0,0,0
3035,Add backend coverage for in-place reuse inference,Copilot,2026-06-26T14:54:14Z,7,6,3,7
3044,Add regression coverage for exact-division simplification to constant 16,Copilot,2026-06-26T14:27:29Z,2,0,0,2
3029,Add symbolic per-node memory accounting to ComputeContext,Copilot,2026-06-26T13:49:24Z,14,13,6,14
3041,cli show: add `dot` format and `--graphviz` option,Copilot,2026-06-26T13:48:35Z,3,0,0,3
3042,irpy,xadupre,2026-06-26T13:48:10Z,1,0,0,0
3039,Move SVG tensor names to edges and shorten displayed names in graph renderers,Copilot,2026-06-26T12:58:48Z,3,0,0,3
3037,Fix infinite loop in shape-tag inference for Constant shape tensors,Copilot,2026-06-26T12:58:29Z,3,0,0,3
3033,Refresh unreleased changelog with recent merged work,Copilot,2026-06-26T12:18:03Z,2,0,0,2
3147,Propagate ONNX #8149 internal version type widening (int64_t plumbing),Copilot,2026-07-02T13:17:43Z,2,0,0,2
3145,Add inplace/release/shape-tag metadata to tiny_llm backend test cases,Copilot,2026-07-02T13:13:21Z,3,0,0,3
3143,"IR: migrate Node/Value ownership to unique_ptr, remove dead clone virtuals",Copilot,2026-07-02T13:13:01Z,2,0,0,2
3142,Remove dead `allocNewInstance`/`cloneFrom` virtuals from `Node` (propagate onnx/onnx#8133),Copilot,2026-07-02T12:56:13Z,2,0,0,2
3141,Propagate onnx/onnx#8117: descriptive error for unregistered op in version converter,Copilot,2026-07-02T12:56:01Z,2,0,0,2
3140,Propagate onnx/onnx#8118: replace printf-based barf with MakeString in assertion macros,Copilot,2026-07-02T12:41:42Z,2,0,0,2
3139,Propagate ONNX clang-tidy header lint sync from onnx#8132,Copilot,2026-07-02T11:38:56Z,2,0,0,2
3138,Guard function expansion against missing op schemas,Copilot,2026-07-02T11:38:46Z,5,0,0,5
3137,Align inliner cleanup wording with upstream ONNX PR 8131,Copilot,2026-07-02T11:38:39Z,2,0,0,2
3133,Add shape-tag backend test: Constant → Mul → Concat → Reshape,Copilot,2026-07-02T11:38:30Z,2,0,0,2
3131,Propagate onnx/onnx#8113: OneHot out-of-range indices must produce all-off_value rows,Copilot,2026-07-02T09:53:18Z,3,0,0,3
3128,Propagate onnx/onnx#8115: modernize ParserBase from raw pointers to string_view + index,Copilot,2026-07-02T09:49:29Z,2,0,0,2
3111,Add backend test case for ambiguous shape tag,Copilot,2026-07-02T09:47:38Z,3,2,1,3
3129,Fix version_converter.ConvertError Python binding to catch ir_pb_converter errors,Copilot,2026-07-02T09:47:28Z,3,0,0,3
3108,"Add per-backend-case coverage tests for inplace, release, and shape_tag cases",Copilot,2026-07-01T11:16:28Z,10,10,5,9
3109,Add missing CHANGELOGS.md entry for PR #3105,Copilot,2026-07-01T08:44:55Z,2,0,0,2
3105,Add backend test for kRelease event in shape inference,Copilot,2026-07-01T06:25:58Z,5,4,2,5
3103,Rename proto stream printer API to `PrintToStringStream`,Copilot,2026-06-29T17:44:52Z,4,2,1,4
3090,Propagate ONNX locale-independent float parsing fix to text parser,Copilot,2026-06-29T15:38:15Z,7,6,3,7
3094,Propagate upstream OneHot out-of-range backend case,Copilot,2026-06-29T15:15:39Z,3,2,1,3
3095,Propagate upstream ONNX PR 8126 C++ cleanups,Copilot,2026-06-29T14:51:03Z,2,0,0,2
3099,rename,xadupre,2026-06-29T14:48:41Z,1,0,0,0
3098,"shape_inference.h: merge redundant overloads, add default args (sync onnx/onnx#8130)",Copilot,2026-06-29T14:33:33Z,2,0,0,2
3096,"inliner: remove needless virtual from InlinerImpl, extract RemoveInlinedFunctions",Copilot,2026-06-29T14:25:10Z,2,0,0,2
3097,Propagate upstream ONNX PR 8125 cleanup into IR and shape inference,Copilot,2026-06-29T14:23:52Z,2,0,0,2
3093,fuzz: add version-converter seeds with topological gaps (onnx/onnx#8122),Copilot,2026-06-29T14:18:51Z,2,0,0,2
3092,Sync ONNX text parser with upstream string_view parsing changes,Copilot,2026-06-29T13:32:48Z,5,0,0,5
3074,ir_pb_converter: throw ConvertError on undefined graph output/input instead of null dereference,Copilot,2026-06-29T13:11:02Z,4,0,0,3
3069,Enforce `/WX` for MSVC C/C++ builds and lock scope with CMake regression test,Copilot,2026-06-29T12:49:40Z,4,2,1,3
3072,Celu-28: widen type constraint to float16/bfloat16/double (onnx/onnx#8107),Copilot,2026-06-29T12:06:55Z,3,2,1,3
3078,Sync Python MAXIMUM_PROTOBUF with upstream 2 GiB - 1 parser limit,Copilot,2026-06-29T11:11:47Z,2,0,0,2
3089,Replace matplotlib table image with printed text table in plot_compute_context_memory.py,Copilot,2026-06-29T11:11:18Z,2,0,0,2
3065,"PrintToVectorString: void return, stringstream param, remove indentation; add Python proto_str_to_multiline",Copilot,2026-06-29T10:20:02Z,6,6,3,6
3070,what is,xadupre,2026-06-29T09:50:00Z,1,0,0,0
3067,wheels: target abi3 stable ABI and free-threaded Python (3.13t/3.14t),Copilot,2026-06-29T09:45:24Z,2,0,0,2
3061,Add backend test case for shape-tag annotation with expected metadata pre-embedded,Copilot,2026-06-29T09:45:02Z,9,10,3,9
3149,Enable manual dispatch for clang-tidy workflow,Copilot,2026-07-03T06:49:30Z,2,0,0,2
3134,Propagate upstream ONNX PR #8126: add .clang-tidy with three new C++ Core Guidelines checks,Copilot,2026-07-02T16:49:48Z,11,20,10,11
3151,Make manual clang-tidy runs scan the full C++ source set,Copilot,2026-07-03T08:40:30Z,2,0,0,2
3209,Rename stale README target from `lib_onnx_bil` to `lib_onnx_lib`,Copilot,2026-07-06T08:12:30Z,2,0,0,2
3207,Add `SerializeOptions.max_serialized_size_bytes` to hard-cap serialization output size,Copilot,2026-07-05T21:27:00Z,4,2,1,4
3200,Fix Windows C++ release build by replacing MSVC-deprecated getenv usage,Copilot,2026-07-04T09:27:03Z,4,0,0,4
3204,Fix tag-driven wheel publishing for release builds,Copilot,2026-07-03T15:36:31Z,2,0,0,2
3202,Publish reduced wheels on tag-driven releases,Copilot,2026-07-03T15:36:22Z,4,0,0,4
3198,add flag to build with onnxruntime,xadupre,2026-07-03T15:03:52Z,1,0,0,0
3155,Add missing Attention backend parity cases and retire stale missing-list entries,Copilot,2026-07-03T14:18:27Z,4,2,1,4
3197,Bump version to 0.1.3,Copilot,2026-07-03T14:18:09Z,3,0,0,3
3238,feat(kernels): replace vector fields in Tensor with dedicated Shape and RawBuffer types,Copilot,2026-07-07T15:12:22Z,3,0,0,3
3235,"fix: Transpose inplace reuse kind is always kGreater, never kEqual",Copilot,2026-07-07T14:50:18Z,5,4,2,5
3236,changelogs,xadupre,2026-07-07T14:05:00Z,1,0,0,0
3233,Extend shape-tag metadata coverage to initializers,Copilot,2026-07-07T13:37:45Z,2,0,0,2
3231,chore: bump version to 0.1.5,Copilot,2026-07-07T13:37:27Z,2,0,0,2
3227,fix: suppress GCC 13 false-positive -Wfree-nonheap-object in ComputeScaleIndex,Copilot,2026-07-07T12:33:14Z,2,0,0,2
3225,Propagate ONNX #8032: validate `raw_data` alignment in `ParseData` to prevent OOB copy,Copilot,2026-07-07T09:14:06Z,2,0,0,2
3223,Fix Win32 narrowing in backend-test DLPack shape conversion,Copilot,2026-07-07T07:56:58Z,10,0,0,10
3221,chore: upgrade to 0.1.4,Copilot,2026-07-06T13:31:01Z,2,0,0,2
3219,Update unreleased changelog with missing PR #3217 entry,Copilot,2026-07-06T12:03:36Z,3,2,1,3
3217,Mirror upstream onnx#8157: fix nanobind Python target resolution in cross-compile CMake path,Copilot,2026-07-06T10:32:09Z,2,0,0,2
3215,Propagate ONNX #8158 fuzz CI trigger behavior into onnx-light,Copilot,2026-07-06T10:32:01Z,2,0,0,2
3213,Propagate ONNX PR 8160 test fixes to onnx-light,Copilot,2026-07-06T10:31:50Z,2,0,0,2
3211,test: propagate test fixes from onnx/onnx#8159,Copilot,2026-07-06T10:31:40Z,2,0,0,2
3205,updates for onnxruntime,xadupre,2026-07-06T10:30:39Z,17,12,6,9
3371,Fix Range shape inference to propagate existing symbolic dims instead of emitting Range_dim0,Copilot,2026-07-13T06:13:52Z,3,0,0,3
3369,Add qwen3_4_layers_like C++ shape-inference backend test case,Copilot,2026-07-12T19:27:39Z,9,14,7,9
3367,Add backend test for Conv SAME_UPPER auto_pad with stride > 1 (onnxruntime#26734),Copilot,2026-07-11T20:40:39Z,2,0,0,2
3359,Cache symbolic byte-size simplification in inplace reuse analysis,Copilot,2026-07-11T18:53:17Z,5,0,0,5
3362,Add opset-18 AvgPool backend regressions for ORT PR 29629,Copilot,2026-07-11T18:53:07Z,2,0,0,2
3363,Use RuntimeContext allocators for Loop/Scan stacked outputs,Copilot,2026-07-11T18:52:58Z,10,2,1,10
3364,Return native `Shape` from `ConstantOfShape` shape input reader,Copilot,2026-07-11T18:52:48Z,4,0,0,4
3365,Use RuntimeContext allocator in float16_promote,Copilot,2026-07-11T18:52:39Z,3,0,0,3
3361,Align MSVC hardening with ONNX Runtime Spectre runtime-library handling,Copilot,2026-07-11T16:30:30Z,3,0,0,3
3349,Make `NodeProto` repeated string fields compatible with `str.join`,Copilot,2026-07-11T05:49:14Z,14,11,5,14
3354,Remove remaining memcpy path from EyeLike kernel,Copilot,2026-07-11T05:48:11Z,3,2,1,3
3355,Avoid temporary probability buffering in Bernoulli kernel,Copilot,2026-07-10T22:03:11Z,5,0,0,5
3353,fix: make verbose work in compute_inplace_reuse_graph and compute_release_after_shape_tagged,Copilot,2026-07-10T22:01:39Z,4,2,1,4
3351,Add C++ backend test: ValueAsShape propagation through local-function call boundary (Range node),Copilot,2026-07-10T20:07:48Z,3,0,0,3
3331,Make Constant return borrowed tensor storage instead of copying,Copilot,2026-07-10T16:18:45Z,11,8,4,11
3334,[WIP] Fix Loop and Scan operator to use Shape instead of std::vector<int64_t>,Copilot,2026-07-10T14:16:09Z,2,2,1,2
